store_id,store_name,store_city,store_state,store_zip,store_open_date,store_closed_date
STORE-8817,Anycompany - store-8817,San Diego,CA,48046,2005-01-05,9999-12-3164
STORE-3345,Anycompany - store-3345,New York,NY,93445,2005-01-05,9999-12-3165
STORE-8494,Anycompany - store-8494,Los Angeles,OH,85058,2005-01-05,9999-12-3166
STORE-1452,Anycompany - store-1452,Fort Worth,CA,96389,2005-01-05,9999-12-3167
STORE-9757,Anycompany - store-9757,San Jose,NY,58316,2005-01-05,9999-12-3168
STORE-8907,Anycompany - store-8907,San Jose,TX,27813,2005-01-05,9999-12-3169
STORE-5656,Anycompany - store-5656,Austin,TX,60297,2005-01-05,9999-12-3170
STORE-7530,Anycompany - store-7530,New York,CA,18044,2005-01-05,9999-12-3171
STORE-9981,Anycompany - store-9981,Seattle,PA,36897,2005-01-05,9999-12-3172
STORE-2642,Anycompany - store-2642,Indianapolis,DC,16900,2005-01-05,9999-12-3173
STORE-4980,Anycompany - store-4980,Washington,NY,39372,2005-01-05,9999-12-3174
STORE-3344,Anycompany - store-3344,Denver,WA,91529,2005-01-05,9999-12-3175
STORE-8164,Anycompany - store-8164,Austin,CA,76535,2005-01-05,9999-12-3176
STORE-6196,Anycompany - store-6196,Los Angeles,CA,87958,2005-01-05,9999-12-3177
STORE-6487,Anycompany - store-6487,Jacksonville,WA,20595,2005-01-05,9999-12-3178
STORE-7292,Anycompany - store-7292,Phoenix,IL,71181,2005-01-05,9999-12-3179
STORE-3846,Anycompany - store-3846,Charlotte,TX,90016,2005-01-05,9999-12-3180
STORE-6502,Anycompany - store-6502,Chicago,IN,13350,2005-01-05,9999-12-3181
STORE-5143,Anycompany - store-5143,Phoenix,CA,88807,2005-01-05,9999-12-3182
STORE-4808,Anycompany - store-4808,Fort Worth,TX,53661,2005-01-05,9999-12-3183
STORE-2386,Anycompany - store-2386,San Jose,TX,41136,2005-01-05,9999-12-3184
STORE-4206,Anycompany - store-4206,Charlotte,CA,83514,2005-01-05,9999-12-3185
STORE-6742,Anycompany - store-6742,Austin,AZ,93125,2005-01-05,9999-12-3186
STORE-8422,Anycompany - store-8422,San Antonio,NC,41801,2005-01-05,9999-12-3187
STORE-1756,Anycompany - store-1756,Washington,NC,21777,2005-01-05,9999-12-3188
STORE-9845,Anycompany - store-9845,Seattle,TX,19563,2005-01-05,9999-12-3189
STORE-4135,Anycompany - store-4135,Philadelphia,IN,32033,2005-01-05,9999-12-3190
STORE-2626,Anycompany - store-2626,Indianapolis,AZ,28151,2005-01-05,9999-12-3191
STORE-3265,Anycompany - store-3265,Phoenix,TX,86748,2005-01-05,9999-12-3192
STORE-9517,Anycompany - store-9517,Houston,OH,16357,2005-01-05,9999-12-3193
STORE-6868,Anycompany - store-6868,San Diego,FL,72608,2005-01-05,9999-12-3194
STORE-2294,Anycompany - store-2294,Seattle,TX,14710,2005-01-05,9999-12-3195
STORE-4684,Anycompany - store-4684,Philadelphia,CA,32087,2005-01-05,9999-12-3196
STORE-2277,Anycompany - store-2277,San Antonio,AZ,65161,2005-01-05,9999-12-3197
STORE-3355,Anycompany - store-3355,Fort Worth,CA,41664,2005-01-05,9999-12-3198
STORE-6812,Anycompany - store-6812,Philadelphia,TX,83744,2005-01-05,9999-12-3199
STORE-2582,Anycompany - store-2582,San Diego,AZ,87940,2005-01-05,9999-12-3200
STORE-1398,Anycompany - store-1398,Fort Worth,PA,79640,2005-01-05,9999-12-3201
STORE-3208,Anycompany - store-3208,Washington,PA,94011,2005-01-05,9999-12-3202
STORE-9147,Anycompany - store-9147,Denver,WA,99403,2005-01-05,9999-12-3203
STORE-6400,Anycompany - store-6400,Seattle,AZ,90911,2005-01-05,9999-12-3204
STORE-9366,Anycompany - store-9366,Fort Worth,PA,27231,2005-01-05,9999-12-3205
STORE-8190,Anycompany - store-8190,Fort Worth,OH,34477,2005-01-05,9999-12-3206
STORE-4223,Anycompany - store-4223,Dallas,CA,45735,2005-01-05,9999-12-3207
STORE-4436,Anycompany - store-4436,Philadelphia,CA,14621,2005-01-05,9999-12-3208
STORE-2408,Anycompany - store-2408,Jacksonville,NC,98327,2005-01-05,9999-12-3209
STORE-6209,Anycompany - store-6209,Seattle,CA,97712,2005-01-05,9999-12-3210
STORE-1077,Anycompany - store-1077,Indianapolis,CA,40377,2005-01-05,9999-12-3211
STORE-7194,Anycompany - store-7194,Houston,OH,34249,2005-01-05,9999-12-3212
STORE-1078,Anycompany - store-1078,Columbus,CA,76762,2005-01-05,9999-12-3213
STORE-5796,Anycompany - store-5796,San Francisco,CO,70524,2005-01-05,9999-12-3214
STORE-6561,Anycompany - store-6561,San Jose,CO,85508,2005-01-05,9999-12-3215
STORE-9242,Anycompany - store-9242,Houston,TX,93826,2005-01-05,9999-12-3216
STORE-4424,Anycompany - store-4424,Columbus,FL,89631,2005-01-05,9999-12-3217
STORE-4093,Anycompany - store-4093,Seattle,CA,34782,2005-01-05,9999-12-3218
STORE-4260,Anycompany - store-4260,Dallas,CA,25445,2005-01-05,9999-12-3219
STORE-5595,Anycompany - store-5595,Dallas,CA,48903,2005-01-05,9999-12-3220
STORE-3505,Anycompany - store-3505,San Jose,CA,64247,2005-01-05,9999-12-3221
STORE-8734,Anycompany - store-8734,Columbus,PA,28757,2005-01-05,9999-12-3222
STORE-7243,Anycompany - store-7243,Seattle,OH,88161,2005-01-05,9999-12-3223
STORE-1458,Anycompany - store-1458,Seattle,TX,37280,2005-01-05,9999-12-3224
STORE-1847,Anycompany - store-1847,Charlotte,TX,81817,2005-01-05,9999-12-3225
STORE-1156,Anycompany - store-1156,Fort Worth,IL,96283,2005-01-05,9999-12-3226
STORE-1757,Anycompany - store-1757,San Francisco,FL,42122,2005-01-05,9999-12-3227
STORE-1138,Anycompany - store-1138,San Jose,TX,44517,2005-01-05,9999-12-3228
STORE-3844,Anycompany - store-3844,Seattle,OH,12853,2005-01-05,9999-12-3229
STORE-2707,Anycompany - store-2707,Dallas,FL,40173,2005-01-05,9999-12-3230
STORE-3509,Anycompany - store-3509,Charlotte,NC,23949,2005-01-05,9999-12-3231
STORE-5814,Anycompany - store-5814,Philadelphia,WA,69526,2005-01-05,9999-12-3232
STORE-9125,Anycompany - store-9125,Chicago,CA,85514,2005-01-05,9999-12-3233
STORE-6624,Anycompany - store-6624,Austin,NY,43659,2005-01-05,9999-12-3234
STORE-7930,Anycompany - store-7930,Austin,TX,94165,2005-01-05,9999-12-3235
STORE-8661,Anycompany - store-8661,Los Angeles,OH,74090,2005-01-05,9999-12-3236
STORE-1817,Anycompany - store-1817,Charlotte,OH,68810,2005-01-05,9999-12-3237
STORE-7255,Anycompany - store-7255,Columbus,NC,16248,2005-01-05,9999-12-3238
STORE-1738,Anycompany - store-1738,Columbus,IL,35997,2005-01-05,9999-12-3239
STORE-5130,Anycompany - store-5130,San Antonio,TX,19145,2005-01-05,9999-12-3240
STORE-1888,Anycompany - store-1888,Indianapolis,AZ,58586,2005-01-05,9999-12-3241
STORE-7116,Anycompany - store-7116,Washington,CA,50303,2005-01-05,9999-12-3242
STORE-6988,Anycompany - store-6988,Indianapolis,AZ,95452,2005-01-05,9999-12-3243
STORE-7421,Anycompany - store-7421,Phoenix,TX,43035,2005-01-05,9999-12-3244
STORE-1899,Anycompany - store-1899,San Antonio,TX,47288,2005-01-05,9999-12-3245
STORE-3880,Anycompany - store-3880,Austin,OH,51726,2005-01-05,9999-12-3246
STORE-7772,Anycompany - store-7772,San Antonio,TX,57989,2005-01-05,9999-12-3247
STORE-1259,Anycompany - store-1259,New York,FL,61385,2005-01-05,9999-12-3248
STORE-9951,Anycompany - store-9951,Houston,TX,38003,2005-01-05,9999-12-3249
STORE-2912,Anycompany - store-2912,Jacksonville,NY,85604,2005-01-05,9999-12-3250
STORE-2274,Anycompany - store-2274,Washington,WA,28489,2005-01-05,9999-12-3251
STORE-2693,Anycompany - store-2693,Phoenix,WA,59911,2005-01-05,9999-12-3252
STORE-2958,Anycompany - store-2958,Dallas,TX,35742,2005-01-05,9999-12-3253
STORE-6627,Anycompany - store-6627,Dallas,CA,88436,2005-01-05,9999-12-3254
STORE-6900,Anycompany - store-6900,Jacksonville,CA,74559,2005-01-05,9999-12-3255
STORE-4102,Anycompany - store-4102,Houston,PA,33314,2005-01-05,9999-12-3256
STORE-8406,Anycompany - store-8406,Indianapolis,CA,71490,2005-01-05,9999-12-3257
STORE-3922,Anycompany - store-3922,Philadelphia,TX,49305,2005-01-05,9999-12-3258
STORE-4502,Anycompany - store-4502,Philadelphia,OH,95487,2005-01-05,9999-12-3259
STORE-3300,Anycompany - store-3300,Austin,TX,43313,2005-01-05,9999-12-3260
STORE-3788,Anycompany - store-3788,San Diego,CA,30221,2005-01-05,9999-12-3261
STORE-6066,Anycompany - store-6066,San Francisco,AZ,77942,2005-01-05,9999-12-3262
STORE-6030,Anycompany - store-6030,San Jose,DC,34211,2005-01-05,9999-12-3263
STORE-2846,Anycompany - store-2846,Columbus,TX,91984,2005-01-05,9999-12-3264
STORE-2695,Anycompany - store-2695,Jacksonville,FL,93455,2005-01-05,9999-12-3265
STORE-3141,Anycompany - store-3141,San Francisco,TX,56770,2005-01-05,9999-12-3266
STORE-9183,Anycompany - store-9183,Washington,CA,95200,2005-01-05,9999-12-3267
STORE-6833,Anycompany - store-6833,Indianapolis,CA,26808,2005-01-05,9999-12-3268
STORE-3845,Anycompany - store-3845,Austin,CO,33079,2005-01-05,9999-12-3269
STORE-1080,Anycompany - store-1080,Denver,FL,80555,2005-01-05,9999-12-3270
STORE-9807,Anycompany - store-9807,San Diego,CA,38522,2005-01-05,9999-12-3271
STORE-3015,Anycompany - store-3015,Washington,PA,50526,2005-01-05,9999-12-3272
STORE-8286,Anycompany - store-8286,Phoenix,CA,60131,2005-01-05,9999-12-3273
STORE-3359,Anycompany - store-3359,Fort Worth,OH,56222,2005-01-05,9999-12-3274
STORE-8744,Anycompany - store-8744,Austin,CA,95275,2005-01-05,9999-12-3275
STORE-3129,Anycompany - store-3129,Columbus,AZ,72329,2005-01-05,9999-12-3276
STORE-2678,Anycompany - store-2678,San Antonio,CA,19162,2005-01-05,9999-12-3277
STORE-9512,Anycompany - store-9512,Denver,IN,62380,2005-01-05,9999-12-3278
STORE-2250,Anycompany - store-2250,Indianapolis,TX,38465,2005-01-05,9999-12-3279
STORE-6955,Anycompany - store-6955,Charlotte,IL,39925,2005-01-05,9999-12-3280
STORE-1206,Anycompany - store-1206,San Francisco,TX,19544,2005-01-05,9999-12-3281
STORE-5608,Anycompany - store-5608,Phoenix,DC,50170,2005-01-05,9999-12-3282
STORE-3514,Anycompany - store-3514,Los Angeles,CA,23269,2005-01-05,9999-12-3283
STORE-6959,Anycompany - store-6959,Denver,NC,53899,2005-01-05,9999-12-3284
STORE-7267,Anycompany - store-7267,Denver,NY,13943,2005-01-05,9999-12-3285
STORE-6153,Anycompany - store-6153,Austin,IL,56455,2005-01-05,9999-12-3286
STORE-7263,Anycompany - store-7263,San Antonio,TX,34641,2005-01-05,9999-12-3287
STORE-9976,Anycompany - store-9976,New York,TX,16225,2005-01-05,9999-12-3288
STORE-6449,Anycompany - store-6449,Houston,TX,23907,2005-01-05,9999-12-3289
STORE-6803,Anycompany - store-6803,San Diego,TX,83183,2005-01-05,9999-12-3290
STORE-9916,Anycompany - store-9916,Denver,CA,16976,2005-01-05,9999-12-3291
STORE-7870,Anycompany - store-7870,Charlotte,TX,53413,2005-01-05,9999-12-3292
STORE-4199,Anycompany - store-4199,Chicago,TX,29560,2005-01-05,9999-12-3293
STORE-3818,Anycompany - store-3818,Phoenix,NC,63277,2005-01-05,9999-12-3294
STORE-8423,Anycompany - store-8423,San Jose,TX,75955,2005-01-05,9999-12-3295
STORE-7642,Anycompany - store-7642,Los Angeles,FL,44260,2005-01-05,9999-12-3296
STORE-3562,Anycompany - store-3562,Philadelphia,TX,18059,2005-01-05,9999-12-3297
STORE-6886,Anycompany - store-6886,Indianapolis,OH,33227,2005-01-05,9999-12-3298
STORE-9105,Anycompany - store-9105,Austin,OH,43268,2005-01-05,9999-12-3299
STORE-7986,Anycompany - store-7986,Dallas,CA,52962,2005-01-05,9999-12-3300
STORE-8053,Anycompany - store-8053,Dallas,CA,19826,2005-01-05,9999-12-3301
STORE-5479,Anycompany - store-5479,Denver,TX,22587,2005-01-05,9999-12-3302
STORE-4127,Anycompany - store-4127,Phoenix,CA,92646,2005-01-05,9999-12-3303
STORE-3078,Anycompany - store-3078,Jacksonville,IL,12398,2005-01-05,9999-12-3304
STORE-1510,Anycompany - store-1510,Charlotte,TX,42157,2005-01-05,9999-12-3305
STORE-4176,Anycompany - store-4176,Chicago,FL,68345,2005-01-05,9999-12-3306
STORE-1852,Anycompany - store-1852,Fort Worth,CA,61138,2005-01-05,9999-12-3307
STORE-1654,Anycompany - store-1654,Denver,CA,76927,2006-01-01,9999-12-3308
STORE-7543,Anycompany - store-7543,Seattle,CA,17119,2006-01-02,9999-12-3309
STORE-4497,Anycompany - store-4497,Dallas,CO,57920,2006-01-03,9999-12-3310
STORE-2604,Anycompany - store-2604,Seattle,TX,43257,2006-01-04,9999-12-3311
STORE-8517,Anycompany - store-8517,New York,CA,12883,2006-01-05,9999-12-3312
STORE-7027,Anycompany - store-7027,San Antonio,IL,85583,2006-01-06,9999-12-3313
STORE-1914,Anycompany - store-1914,Washington,NC,44920,2006-01-07,9999-12-3314
STORE-7774,Anycompany - store-7774,Indianapolis,CO,88511,2006-01-08,9999-12-3315
STORE-7256,Anycompany - store-7256,San Diego,NY,78842,2006-01-09,9999-12-3316
STORE-8496,Anycompany - store-8496,Phoenix,CA,30575,2006-01-10,9999-12-3317
STORE-9736,Anycompany - store-9736,Austin,TX,25222,2006-01-11,9999-12-3318
STORE-4235,Anycompany - store-4235,Columbus,IL,67982,2006-01-12,9999-12-3319
STORE-7299,Anycompany - store-7299,Austin,CA,64261,2006-01-13,9999-12-3320
STORE-5284,Anycompany - store-5284,Phoenix,NY,18230,2006-01-14,9999-12-3321
STORE-2924,Anycompany - store-2924,Chicago,TX,15807,2006-01-15,9999-12-3322
STORE-9759,Anycompany - store-9759,San Francisco,TX,83320,2006-01-16,9999-12-3323
STORE-5067,Anycompany - store-5067,Philadelphia,WA,47807,2006-01-17,9999-12-3324
STORE-4948,Anycompany - store-4948,Philadelphia,TX,19487,2006-01-18,9999-12-3325
STORE-1149,Anycompany - store-1149,Indianapolis,FL,62640,2006-01-19,9999-12-3326
STORE-5225,Anycompany - store-5225,San Diego,FL,16620,2006-01-20,9999-12-3327
STORE-4805,Anycompany - store-4805,San Francisco,NY,90547,2006-01-21,9999-12-3328
STORE-6579,Anycompany - store-6579,San Diego,IN,34406,2006-01-22,9999-12-3329
STORE-5487,Anycompany - store-5487,Charlotte,CA,30613,2006-01-23,9999-12-3330
STORE-9747,Anycompany - store-9747,Houston,TX,90074,2006-01-24,9999-12-3331
STORE-5843,Anycompany - store-5843,Chicago,TX,62942,2006-01-25,9999-12-3332
STORE-9531,Anycompany - store-9531,Charlotte,NC,23955,2006-01-26,9999-12-3333
STORE-4274,Anycompany - store-4274,San Diego,IN,77358,2006-01-27,9999-12-3334
STORE-3596,Anycompany - store-3596,Denver,FL,90458,2006-01-28,9999-12-3335
STORE-4008,Anycompany - store-4008,Seattle,TX,55740,2006-01-29,9999-12-3336
STORE-3647,Anycompany - store-3647,Charlotte,DC,73731,2006-01-30,9999-12-3337
STORE-3982,Anycompany - store-3982,Charlotte,NY,44094,2006-01-31,9999-12-3338
STORE-5187,Anycompany - store-5187,Seattle,IL,71918,2006-02-01,9999-12-3339
STORE-3960,Anycompany - store-3960,San Jose,CA,38045,2006-02-02,9999-12-3340
STORE-3905,Anycompany - store-3905,Charlotte,TX,46188,2006-02-03,9999-12-3341
STORE-2994,Anycompany - store-2994,Seattle,FL,56140,2006-02-04,9999-12-3342
STORE-5753,Anycompany - store-5753,Columbus,TX,48924,2006-02-05,9999-12-3343
STORE-2541,Anycompany - store-2541,San Antonio,TX,66947,2006-02-06,9999-12-3344
STORE-7847,Anycompany - store-7847,San Antonio,DC,69634,2006-02-07,9999-12-3345
STORE-6716,Anycompany - store-6716,Phoenix,CA,12805,2006-02-08,9999-12-3346
STORE-3506,Anycompany - store-3506,Houston,FL,15818,2006-02-09,9999-12-3347
STORE-3019,Anycompany - store-3019,Charlotte,CA,42122,2006-02-10,9999-12-3348
STORE-8093,Anycompany - store-8093,Dallas,CA,83441,2006-02-11,9999-12-3349
STORE-1505,Anycompany - store-1505,San Diego,NC,25085,2006-02-12,9999-12-3350
STORE-3221,Anycompany - store-3221,Houston,TX,69442,2006-02-13,9999-12-3351
STORE-6795,Anycompany - store-6795,New York,TX,60702,2006-02-14,9999-12-3352
STORE-4722,Anycompany - store-4722,Austin,CA,68404,2006-02-15,9999-12-3353
STORE-6708,Anycompany - store-6708,Houston,CA,58137,2006-02-16,9999-12-3354
STORE-7766,Anycompany - store-7766,Denver,CA,64019,2006-02-17,9999-12-3355
STORE-5223,Anycompany - store-5223,Fort Worth,NY,93210,2006-02-18,9999-12-3356
STORE-2737,Anycompany - store-2737,Columbus,WA,46833,2006-02-19,9999-12-3357
STORE-2634,Anycompany - store-2634,Dallas,CO,98193,2006-02-20,9999-12-3358
STORE-5472,Anycompany - store-5472,Washington,TX,25456,2006-02-21,9999-12-3359
STORE-3999,Anycompany - store-3999,Seattle,CA,83328,2006-02-22,9999-12-3360
STORE-3250,Anycompany - store-3250,Los Angeles,CA,36312,2006-02-23,9999-12-3361
STORE-1497,Anycompany - store-1497,Fort Worth,IL,76507,2006-02-24,9999-12-3362
STORE-7560,Anycompany - store-7560,Austin,CA,65375,2006-02-25,9999-12-3363
STORE-6664,Anycompany - store-6664,Dallas,NC,99386,2006-02-26,9999-12-3364
STORE-9776,Anycompany - store-9776,Columbus,IL,65115,2006-02-27,9999-12-3365
STORE-1405,Anycompany - store-1405,Indianapolis,CA,74205,2006-02-28,9999-12-3366
STORE-3850,Anycompany - store-3850,San Jose,TX,56527,2006-03-01,9999-12-3367
STORE-6325,Anycompany - store-6325,Chicago,AZ,32792,2006-03-02,9999-12-3368
STORE-3297,Anycompany - store-3297,Los Angeles,NC,65441,2006-03-03,9999-12-3369
STORE-4247,Anycompany - store-4247,San Diego,TX,13685,2006-03-04,9999-12-3370
STORE-5282,Anycompany - store-5282,Indianapolis,TX,62313,2006-03-05,9999-12-3371
STORE-9661,Anycompany - store-9661,Charlotte,CA,51485,2006-03-06,9999-12-3372
STORE-2118,Anycompany - store-2118,San Jose,PA,43845,2006-03-07,9999-12-3373
STORE-7257,Anycompany - store-7257,Chicago,AZ,57101,2006-03-08,9999-12-3374
STORE-5842,Anycompany - store-5842,Phoenix,FL,32408,2006-03-09,9999-12-3375
STORE-9552,Anycompany - store-9552,Austin,NY,56777,2006-03-10,9999-12-3376
STORE-9033,Anycompany - store-9033,New York,TX,51777,2006-03-11,9999-12-3377
STORE-9549,Anycompany - store-9549,San Diego,TX,85498,2006-03-12,9999-12-3378
STORE-5343,Anycompany - store-5343,San Diego,NY,55610,2006-03-13,9999-12-3379
STORE-8959,Anycompany - store-8959,Los Angeles,WA,96187,2006-03-14,9999-12-3380
STORE-9820,Anycompany - store-9820,Washington,AZ,38352,2006-03-15,9999-12-3381
STORE-1426,Anycompany - store-1426,Los Angeles,TX,89770,2006-03-16,9999-12-3382
STORE-7157,Anycompany - store-7157,Denver,CA,90712,2006-03-17,9999-12-3383
STORE-4970,Anycompany - store-4970,Dallas,CO,83770,2006-03-18,9999-12-3384
STORE-6884,Anycompany - store-6884,San Antonio,PA,41958,2006-03-19,9999-12-3385
STORE-1343,Anycompany - store-1343,Austin,TX,40574,2006-03-20,9999-12-3386
STORE-6729,Anycompany - store-6729,Phoenix,CA,82926,2006-03-21,9999-12-3387
STORE-7490,Anycompany - store-7490,Charlotte,TX,25064,2006-03-22,9999-12-3388
STORE-8919,Anycompany - store-8919,Phoenix,CA,45753,2006-03-23,9999-12-3389
STORE-7434,Anycompany - store-7434,San Jose,DC,37681,2006-03-24,9999-12-3390
STORE-5797,Anycompany - store-5797,Phoenix,DC,70815,2006-03-25,9999-12-3391
STORE-3899,Anycompany - store-3899,San Diego,CA,43311,2006-03-26,9999-12-3392
STORE-6229,Anycompany - store-6229,Houston,OH,89806,2006-03-27,9999-12-3393
STORE-1810,Anycompany - store-1810,San Jose,TX,74695,2006-03-28,9999-12-3394
STORE-9401,Anycompany - store-9401,Charlotte,TX,29625,2006-03-29,9999-12-3395
STORE-4151,Anycompany - store-4151,Indianapolis,DC,27237,2006-03-30,9999-12-3396
STORE-1414,Anycompany - store-1414,Los Angeles,CO,63071,2006-03-31,9999-12-3397
STORE-4738,Anycompany - store-4738,Columbus,TX,17126,2006-04-01,9999-12-3398
STORE-2376,Anycompany - store-2376,Indianapolis,CA,26941,2006-04-02,9999-12-3399
STORE-3316,Anycompany - store-3316,Washington,IN,11649,2006-04-03,9999-12-3400
STORE-7034,Anycompany - store-7034,Chicago,DC,97762,2006-04-04,9999-12-3401
STORE-2462,Anycompany - store-2462,Austin,OH,88946,2006-04-05,9999-12-3402
STORE-8266,Anycompany - store-8266,Indianapolis,AZ,29045,2006-04-06,9999-12-3403
STORE-9637,Anycompany - store-9637,Los Angeles,OH,27867,2006-04-07,9999-12-3404
STORE-1926,Anycompany - store-1926,Philadelphia,DC,34021,2006-04-08,9999-12-3405
STORE-3891,Anycompany - store-3891,San Francisco,DC,24849,2006-04-09,9999-12-3406
STORE-4777,Anycompany - store-4777,Columbus,IN,58624,2006-04-10,9999-12-3407
STORE-2753,Anycompany - store-2753,Chicago,CA,19158,2006-04-11,9999-12-3408
STORE-6689,Anycompany - store-6689,Philadelphia,WA,50066,2006-04-12,9999-12-3409
STORE-7132,Anycompany - store-7132,Jacksonville,OH,77827,2006-04-13,9999-12-3410
STORE-8107,Anycompany - store-8107,Indianapolis,WA,52635,2006-04-14,9999-12-3411
STORE-7100,Anycompany - store-7100,New York,NY,67971,2006-04-15,9999-12-3412
STORE-3881,Anycompany - store-3881,Phoenix,NY,78704,2006-04-16,9999-12-3413
STORE-1109,Anycompany - store-1109,Jacksonville,DC,66812,2006-04-17,9999-12-3414
STORE-9910,Anycompany - store-9910,Chicago,NC,22853,2006-04-18,9999-12-3415
STORE-2844,Anycompany - store-2844,Dallas,TX,62477,2006-04-19,9999-12-3416
STORE-4560,Anycompany - store-4560,Washington,TX,75704,2006-04-20,9999-12-3417
STORE-8713,Anycompany - store-8713,San Diego,TX,16982,2006-04-21,9999-12-3418
STORE-4971,Anycompany - store-4971,San Diego,TX,46040,2006-04-22,9999-12-3419
STORE-5777,Anycompany - store-5777,Washington,PA,32593,2006-04-23,9999-12-3420
STORE-7233,Anycompany - store-7233,Dallas,DC,37090,2006-04-24,9999-12-3421
STORE-6937,Anycompany - store-6937,San Francisco,IL,42255,2006-04-25,9999-12-3422
STORE-2219,Anycompany - store-2219,Houston,DC,81384,2006-04-26,9999-12-3423
STORE-3547,Anycompany - store-3547,Fort Worth,FL,54812,2006-04-27,9999-12-3424
STORE-7264,Anycompany - store-7264,Columbus,CA,60205,2006-04-28,9999-12-3425
STORE-1095,Anycompany - store-1095,San Diego,CA,87138,2006-04-29,9999-12-3426
STORE-6197,Anycompany - store-6197,Houston,WA,17742,2006-04-30,9999-12-3427
STORE-2669,Anycompany - store-2669,San Diego,FL,85457,2006-05-01,9999-12-3428
STORE-2334,Anycompany - store-2334,Phoenix,CA,39850,2006-05-02,9999-12-3429
STORE-6362,Anycompany - store-6362,Dallas,IL,97379,2006-05-03,9999-12-3430
STORE-2104,Anycompany - store-2104,Fort Worth,TX,52706,2006-05-04,9999-12-3431
STORE-2051,Anycompany - store-2051,Indianapolis,FL,98132,2006-05-05,9999-12-3432
STORE-9491,Anycompany - store-9491,San Francisco,DC,27074,2006-05-06,9999-12-3433
STORE-6897,Anycompany - store-6897,Charlotte,NC,55940,2006-05-07,9999-12-3434
STORE-1484,Anycompany - store-1484,San Antonio,NC,90472,2006-05-08,9999-12-3435
STORE-2670,Anycompany - store-2670,San Diego,IN,68450,2006-05-09,9999-12-3436
STORE-9484,Anycompany - store-9484,Dallas,CA,34350,2006-05-10,9999-12-3437
STORE-8552,Anycompany - store-8552,Indianapolis,IN,83095,2006-05-11,9999-12-3438
STORE-7917,Anycompany - store-7917,Jacksonville,TX,41532,2006-05-12,9999-12-3439
STORE-6331,Anycompany - store-6331,Dallas,CA,17134,2006-05-13,9999-12-3440
STORE-1188,Anycompany - store-1188,Phoenix,NY,73177,2006-05-14,9999-12-3441
STORE-2679,Anycompany - store-2679,Austin,FL,80705,2006-05-15,9999-12-3442
STORE-9938,Anycompany - store-9938,San Diego,TX,10258,2006-05-16,9999-12-3443
STORE-8791,Anycompany - store-8791,San Jose,IN,46079,2006-05-17,9999-12-3444
STORE-6950,Anycompany - store-6950,Austin,FL,61518,2006-05-18,9999-12-3445
STORE-9782,Anycompany - store-9782,Dallas,TX,12033,2006-05-19,9999-12-3446
STORE-9110,Anycompany - store-9110,Indianapolis,WA,23921,2006-05-20,9999-12-3447
STORE-2861,Anycompany - store-2861,Washington,CA,78237,2006-05-21,9999-12-3448
STORE-1643,Anycompany - store-1643,Austin,TX,46976,2006-05-22,9999-12-3449
STORE-6810,Anycompany - store-6810,Charlotte,AZ,37644,2006-05-23,9999-12-3450
STORE-9711,Anycompany - store-9711,Austin,WA,57370,2006-05-24,9999-12-3451
STORE-1802,Anycompany - store-1802,Phoenix,CO,88397,2006-05-25,9999-12-3452
STORE-7904,Anycompany - store-7904,San Jose,IL,74089,2006-05-26,9999-12-3453
STORE-2798,Anycompany - store-2798,Jacksonville,CA,10367,2006-05-27,9999-12-3454
STORE-9047,Anycompany - store-9047,Chicago,DC,73872,2006-05-28,9999-12-3455
STORE-5681,Anycompany - store-5681,Fort Worth,CA,60462,2006-05-29,9999-12-3456
STORE-8098,Anycompany - store-8098,Philadelphia,FL,68026,2006-05-30,9999-12-3457
STORE-7276,Anycompany - store-7276,Philadelphia,TX,95446,2006-05-31,9999-12-3458
STORE-9581,Anycompany - store-9581,Philadelphia,NY,27238,2006-06-01,9999-12-3459
STORE-5381,Anycompany - store-5381,Houston,PA,16994,2006-06-02,9999-12-3460
STORE-9611,Anycompany - store-9611,Chicago,TX,21300,2006-06-03,9999-12-3461
STORE-7035,Anycompany - store-7035,Chicago,PA,66360,2006-06-04,9999-12-3462
STORE-8797,Anycompany - store-8797,San Antonio,TX,87781,2006-06-05,9999-12-3463
STORE-4205,Anycompany - store-4205,Columbus,TX,52234,2006-06-06,9999-12-3464
STORE-9618,Anycompany - store-9618,San Jose,TX,25330,2006-06-07,9999-12-3465
STORE-8408,Anycompany - store-8408,Houston,TX,56190,2006-06-08,9999-12-3466
STORE-8643,Anycompany - store-8643,Columbus,NY,33668,2006-06-09,9999-12-3467
STORE-1731,Anycompany - store-1731,Phoenix,IN,48478,2006-06-10,9999-12-3468
STORE-2610,Anycompany - store-2610,Denver,DC,20064,2006-06-11,9999-12-3469
STORE-4767,Anycompany - store-4767,San Antonio,WA,44893,2006-06-12,9999-12-3470
STORE-4091,Anycompany - store-4091,New York,NC,80765,2006-06-13,9999-12-3471
STORE-3373,Anycompany - store-3373,Chicago,FL,48734,2006-06-14,9999-12-3472
STORE-4719,Anycompany - store-4719,Austin,TX,67746,2006-06-15,9999-12-3473
STORE-7058,Anycompany - store-7058,Houston,IN,79970,2006-06-16,9999-12-3474
STORE-2469,Anycompany - store-2469,Columbus,PA,20689,2006-06-17,9999-12-3475
STORE-6787,Anycompany - store-6787,Chicago,CA,39961,2006-06-18,9999-12-3476
STORE-4001,Anycompany - store-4001,San Jose,IL,12099,2006-06-19,9999-12-3477
